ID~MultiValueFieldID~EntityTypeID~EntityID~FieldDefinitionID~SelectedValue~LastUpdatedBy~DocumentKey~LastUpdatedUTC~WasDeleted
'3'~'125'~'2'~'31'~'42'~'4'~'86DBFFF6-CBB6-49B3-A2D1-052B52FE1326'~'71A78E28-A02C-41F2-A6AF-D0D7B202F936'~'2013-10-28 20:45:57'~'false'
'26'~'148'~'2'~'71'~'42'~'4'~'66FC0F36-1060-4CDE-8AF7-7CF4DC076154'~'BC6A53EC-E734-421E-B5D9-C047216E5391'~'2013-11-03 14:11:58'~'false'
'27'~'149'~'2'~'76'~'42'~'4'~'B5414CB3-20D9-4569-9D62-CDF64D8F3421'~'BC6A53EC-E734-421E-B5D9-C047216E5391'~'2013-11-03 14:14:02'~'false'
'28'~'150'~'2'~'76'~'42'~'4'~'B5414CB3-20D9-4569-9D62-CDF64D8F3421'~'BC6A53EC-E734-421E-B5D9-C047216E5391'~'2013-11-03 14:16:59'~'false'
'29'~'151'~'2'~'71'~'42'~'4'~'B5414CB3-20D9-4569-9D62-CDF64D8F3421'~'BC6A53EC-E734-421E-B5D9-C047216E5391'~'2013-11-03 14:18:36'~'false'
'30'~'152'~'2'~'71'~'42'~'4'~'B5414CB3-20D9-4569-9D62-CDF64D8F3421'~'BC6A53EC-E734-421E-B5D9-C047216E5391'~'2013-11-03 14:18:47'~'false'
'31'~'153'~'2'~'71'~'42'~'3'~'B5414CB3-20D9-4569-9D62-CDF64D8F3421'~'BC6A53EC-E734-421E-B5D9-C047216E5391'~'2013-11-03 14:18:56'~'false'
'32'~'154'~'2'~'76'~'42'~'4'~'B5414CB3-20D9-4569-9D62-CDF64D8F3421'~'BC6A53EC-E734-421E-B5D9-C047216E5391'~'2013-11-03 14:29:47'~'false'
'33'~'155'~'2'~'80'~'42'~'2'~'1CAC7EBC-236C-421F-A1AE-C91ABFD226A2'~'9508AB84-01CB-4192-AD43-4504BF47840C'~'2013-11-05 09:28:51'~'false'
'34'~'156'~'2'~'80'~'43'~'3'~'1CAC7EBC-236C-421F-A1AE-C91ABFD226A2'~'8079DD32-9B52-4CAA-B565-8560D3589EC7'~'2013-11-05 09:48:38'~'false'
'35'~'157'~'2'~'81'~'43'~'4'~'8D8BDD83-5F7D-4CF2-825D-3E7270DBD9C9'~'96527F94-BCF5-4463-A980-4F761FA052CA'~'2013-11-07 04:55:48'~'false'
'36'~'158'~'2'~'81'~'42'~'3'~'8D8BDD83-5F7D-4CF2-825D-3E7270DBD9C9'~'96527F94-BCF5-4463-A980-4F761FA052CA'~'2013-11-07 04:56:05'~'false'
'37'~'159'~'2'~'75'~'42'~'3'~'1CAC7EBC-236C-421F-A1AE-C91ABFD226A2'~'DC01833F-8641-4D61-A5AC-F954D73D888A'~'2013-11-07 06:45:26'~'false'
'38'~'160'~'2'~'75'~'43'~'3'~'1CAC7EBC-236C-421F-A1AE-C91ABFD226A2'~'DC01833F-8641-4D61-A5AC-F954D73D888A'~'2013-11-07 06:45:26'~'false'
'39'~'161'~'2'~'76'~'42'~'6'~'730332F9-4591-4120-A797-3D08350C4498'~'B88FA5E3-22B6-4372-8C23-2DE5A26F7AB3'~'2013-11-07 07:24:45'~'false'
'40'~'162'~'2'~'76'~'43'~'4'~'730332F9-4591-4120-A797-3D08350C4498'~'B88FA5E3-22B6-4372-8C23-2DE5A26F7AB3'~'2013-11-07 07:24:45'~'false'
'41'~'163'~'2'~'72'~'42'~'5'~'1CAC7EBC-236C-421F-A1AE-C91ABFD226A2'~'69A29EFC-D8F7-42FB-AD8A-BD8EE5A99C41'~'2013-11-07 10:04:43'~'false'
'42'~'164'~'2'~'72'~'43'~'4'~'1CAC7EBC-236C-421F-A1AE-C91ABFD226A2'~'69A29EFC-D8F7-42FB-AD8A-BD8EE5A99C41'~'2013-11-07 10:04:43'~'false'
'43'~'165'~'2'~'72'~'42'~'5'~'1CAC7EBC-236C-421F-A1AE-C91ABFD226A2'~'45431EB7-A141-4CF1-9342-20954D4F95BF'~'2013-11-07 10:04:47'~'false'
'44'~'166'~'2'~'72'~'43'~'4'~'1CAC7EBC-236C-421F-A1AE-C91ABFD226A2'~'45431EB7-A141-4CF1-9342-20954D4F95BF'~'2013-11-07 10:04:47'~'false'
'45'~'167'~'2'~'72'~'42'~'2'~'1CAC7EBC-236C-421F-A1AE-C91ABFD226A2'~'EF6EFDE3-B961-494B-B897-633B50A1CEC8'~'2013-11-07 10:13:07'~'false'
'46'~'168'~'2'~'72'~'43'~'3'~'1CAC7EBC-236C-421F-A1AE-C91ABFD226A2'~'EF6EFDE3-B961-494B-B897-633B50A1CEC8'~'2013-11-07 10:13:07'~'false'
'47'~'169'~'2'~'82'~'42'~'2'~'C6FFDCBB-743D-4A94-A055-B3510B09CD78'~'C2266A32-2CE3-491D-9B05-5DF2C9DD9D7D'~'2013-11-07 10:45:53'~'false'
'48'~'170'~'2'~'82'~'43'~'4'~'C6FFDCBB-743D-4A94-A055-B3510B09CD78'~'C2266A32-2CE3-491D-9B05-5DF2C9DD9D7D'~'2013-11-07 10:45:53'~'false'
'49'~'171'~'2'~'73'~'42'~'2'~'730332F9-4591-4120-A797-3D08350C4498'~'46994130-E2D4-4835-AFA9-AACD60156BF3'~'2013-11-07 13:19:56'~'false'
'50'~'172'~'2'~'84'~'42'~'5'~'C6FFDCBB-743D-4A94-A055-B3510B09CD78'~'417EED16-B522-4F50-BD6D-5FEAF1A3B67D'~'2013-11-08 07:53:50'~'false'
'51'~'173'~'2'~'84'~'43'~'6'~'C6FFDCBB-743D-4A94-A055-B3510B09CD78'~'417EED16-B522-4F50-BD6D-5FEAF1A3B67D'~'2013-11-08 07:53:50'~'false'
'52'~'174'~'2'~'84'~'42'~'3'~'C6FFDCBB-743D-4A94-A055-B3510B09CD78'~'FB86D52F-1B55-4ACC-A91D-A6816C5E19A3'~'2013-11-08 08:02:24'~'false'
'53'~'175'~'2'~'75'~'42'~'4'~'FD388594-184B-414D-9229-03D5BB559F7A'~'4A6C2BB3-5BE8-4ED9-A030-2A1E1A29277A'~'2013-11-08 09:31:47'~'false'
'54'~'176'~'2'~'85'~'42'~'2'~'29E494AF-E7BB-4EC0-BB8D-413A6C25123B'~'91F4ED37-B18B-45A3-A0E8-8C1AD053F746'~'2013-11-11 03:41:55'~'false'
'55'~'177'~'2'~'85'~'43'~'3'~'29E494AF-E7BB-4EC0-BB8D-413A6C25123B'~'91F4ED37-B18B-45A3-A0E8-8C1AD053F746'~'2013-11-11 03:41:55'~'false'
'56'~'178'~'2'~'72'~'42'~'3'~'730332F9-4591-4120-A797-3D08350C4498'~'540684DE-37DF-4D19-8CED-0A23EF89C6A7'~'2013-11-11 07:08:01'~'false'
'57'~'179'~'2'~'72'~'43'~'3'~'730332F9-4591-4120-A797-3D08350C4498'~'56F6A124-3E27-4E1D-B069-1DC1DE060FEF'~'2013-11-11 07:11:41'~'false'
'58'~'180'~'2'~'86'~'42'~'4'~'1CAC7EBC-236C-421F-A1AE-C91ABFD226A2'~'B3DF3B84-1199-4D66-8973-D1DCF8EA82AD'~'2013-11-11 07:18:15'~'false'
'59'~'181'~'2'~'86'~'43'~'3'~'1CAC7EBC-236C-421F-A1AE-C91ABFD226A2'~'B3DF3B84-1199-4D66-8973-D1DCF8EA82AD'~'2013-11-11 07:18:21'~'false'
'60'~'182'~'2'~'86'~'43'~'3'~'1CAC7EBC-236C-421F-A1AE-C91ABFD226A2'~'B3DF3B84-1199-4D66-8973-D1DCF8EA82AD'~'2013-11-11 07:18:29'~'false'
'61'~'183'~'2'~'86'~'43'~'4'~'1CAC7EBC-236C-421F-A1AE-C91ABFD226A2'~'B3DF3B84-1199-4D66-8973-D1DCF8EA82AD'~'2013-11-11 07:18:34'~'false'
'62'~'184'~'2'~'86'~'43'~'4'~'1CAC7EBC-236C-421F-A1AE-C91ABFD226A2'~'B3DF3B84-1199-4D66-8973-D1DCF8EA82AD'~'2013-11-11 07:18:39'~'false'
'63'~'185'~'2'~'72'~'43'~'6'~'730332F9-4591-4120-A797-3D08350C4498'~'3799B522-A919-47E4-9A97-E217905ED525'~'2013-11-11 07:27:42'~'false'
'64'~'186'~'2'~'83'~'42'~'2'~'723251F8-41ED-41F7-9CE0-11C777DB20E7'~'FB081F41-4CAA-47D9-BC4F-44D390C5BEF0'~'2013-11-11 08:41:21'~'false'
'65'~'187'~'2'~'83'~'43'~'4'~'723251F8-41ED-41F7-9CE0-11C777DB20E7'~'FB081F41-4CAA-47D9-BC4F-44D390C5BEF0'~'2013-11-11 08:41:27'~'false'
'66'~'188'~'2'~'87'~'42'~'2'~'723251F8-41ED-41F7-9CE0-11C777DB20E7'~'D77A3A33-3BB9-47FA-B736-98BCF0F60BEC'~'2013-11-11 09:58:48'~'false'
'67'~'189'~'2'~'87'~'43'~'4'~'723251F8-41ED-41F7-9CE0-11C777DB20E7'~'D77A3A33-3BB9-47FA-B736-98BCF0F60BEC'~'2013-11-11 09:58:54'~'false'
'68'~'190'~'2'~'88'~'42'~'2'~'DB72365B-86AF-4DBE-B0F4-357B3A899D1F'~'D4C53C77-58AE-4FEE-9D71-54C5E5B0E1E8'~'2013-11-11 10:13:56'~'false'
'69'~'191'~'2'~'88'~'43'~'4'~'DB72365B-86AF-4DBE-B0F4-357B3A899D1F'~'D4C53C77-58AE-4FEE-9D71-54C5E5B0E1E8'~'2013-11-11 10:14:03'~'false'
'70'~'192'~'2'~'91'~'43'~'3'~'0C818463-7671-4582-A15F-2953DA7EDE48'~'ABE22E36-39F6-4D0C-A678-CE43DA1C1AA7'~'2013-11-11 11:43:52'~'false'
'71'~'193'~'2'~'91'~'42'~'2'~'0C818463-7671-4582-A15F-2953DA7EDE48'~'ABE22E36-39F6-4D0C-A678-CE43DA1C1AA7'~'2013-11-11 11:43:59'~'false'
'72'~'194'~'2'~'89'~'42'~'2'~'29E494AF-E7BB-4EC0-BB8D-413A6C25123B'~'6162EE10-B136-4D84-BE01-3558E225CB92'~'2013-11-11 16:05:59'~'false'
'73'~'195'~'2'~'89'~'43'~'4'~'29E494AF-E7BB-4EC0-BB8D-413A6C25123B'~'6162EE10-B136-4D84-BE01-3558E225CB92'~'2013-11-11 16:05:59'~'false'
'74'~'196'~'2'~'91'~'43'~'4'~'730332F9-4591-4120-A797-3D08350C4498'~'4C8A053C-5690-4F84-8175-5F8513DAA262'~'2013-11-12 03:51:42'~'false'
'75'~'197'~'2'~'85'~'43'~'2'~'29E494AF-E7BB-4EC0-BB8D-413A6C25123B'~'496CF1AD-6383-45AD-AA76-C7BA7E1FC3D1'~'2013-11-12 04:34:49'~'false'
'76'~'198'~'2'~'81'~'42'~'2'~'29E494AF-E7BB-4EC0-BB8D-413A6C25123B'~'496CF1AD-6383-45AD-AA76-C7BA7E1FC3D1'~'2013-11-12 04:44:59'~'false'
'77'~'199'~'2'~'90'~'43'~'4'~'FD388594-184B-414D-9229-03D5BB559F7A'~'839347F3-A816-4E2D-BA83-0560196F7D10'~'2013-11-12 07:25:43'~'false'
'78'~'200'~'2'~'90'~'42'~'4'~'FD388594-184B-414D-9229-03D5BB559F7A'~'839347F3-A816-4E2D-BA83-0560196F7D10'~'2013-11-12 07:25:49'~'false'
'79'~'201'~'2'~'92'~'42'~'3'~'D1997253-95DF-4C08-87DB-AC58B8016B8F'~'40F204AB-7E11-4950-89DB-485457962908'~'2013-11-12 09:19:09'~'false'
'80'~'202'~'2'~'92'~'43'~'4'~'D1997253-95DF-4C08-87DB-AC58B8016B8F'~'40F204AB-7E11-4950-89DB-485457962908'~'2013-11-12 09:19:23'~'false'
'81'~'203'~'2'~'93'~'42'~'2'~'E56611FE-4D01-428A-A8BE-5934F10F05F4'~'9AA05300-AA4B-4067-96CC-B715AD65FD52'~'2013-11-12 09:46:35'~'false'
'82'~'204'~'2'~'93'~'43'~'4'~'E56611FE-4D01-428A-A8BE-5934F10F05F4'~'9AA05300-AA4B-4067-96CC-B715AD65FD52'~'2013-11-12 09:46:42'~'false'
'83'~'205'~'2'~'94'~'42'~'6'~'E56611FE-4D01-428A-A8BE-5934F10F05F4'~'875AF5BD-660E-4AAE-8DAF-0553EF7659F5'~'2013-11-12 09:48:25'~'false'
'84'~'206'~'2'~'94'~'43'~'4'~'E56611FE-4D01-428A-A8BE-5934F10F05F4'~'875AF5BD-660E-4AAE-8DAF-0553EF7659F5'~'2013-11-12 09:48:33'~'false'
'85'~'207'~'2'~'95'~'42'~'2'~'730332F9-4591-4120-A797-3D08350C4498'~'F6373BFB-D161-4B2E-8922-59EEC36401DC'~'2013-11-12 10:18:03'~'false'
'86'~'208'~'2'~'95'~'43'~'4'~'730332F9-4591-4120-A797-3D08350C4498'~'F6373BFB-D161-4B2E-8922-59EEC36401DC'~'2013-11-12 10:18:09'~'false'
'87'~'209'~'2'~'96'~'42'~'2'~'1CAC7EBC-236C-421F-A1AE-C91ABFD226A2'~'3E41EEE7-1B60-4387-9A6D-80573962B94B'~'2013-11-12 10:21:58'~'false'
'88'~'210'~'2'~'96'~'43'~'4'~'1CAC7EBC-236C-421F-A1AE-C91ABFD226A2'~'3E41EEE7-1B60-4387-9A6D-80573962B94B'~'2013-11-12 10:22:17'~'false'
'89'~'211'~'2'~'31'~'43'~'2'~'730332F9-4591-4120-A797-3D08350C4498'~'9884A03F-9A38-4FC3-86FD-FEA74BA6B5D0'~'2013-11-12 10:39:19'~'false'
'90'~'212'~'2'~'82'~'43'~'3'~'730332F9-4591-4120-A797-3D08350C4498'~'3EB454CC-0C44-4F11-99E1-9C4DD306A952'~'2013-11-12 11:13:54'~'false'
'91'~'213'~'2'~'75'~'43'~'7'~'66FC0F36-1060-4CDE-8AF7-7CF4DC076154'~'5B1A6152-498F-41DF-BB82-AABA003732ED'~'2013-11-12 13:33:39'~'false'
'92'~'214'~'2'~'75'~'43'~'11'~'220F3987-6756-4274-9F1A-02F81C889E88'~'5B1A6152-498F-41DF-BB82-AABA003732ED'~'2013-11-12 13:36:32'~'false'
'93'~'215'~'2'~'75'~'43'~'10'~'220F3987-6756-4274-9F1A-02F81C889E88'~'5B1A6152-498F-41DF-BB82-AABA003732ED'~'2013-11-12 13:39:18'~'false'
'94'~'216'~'2'~'96'~'43'~'8'~'220F3987-6756-4274-9F1A-02F81C889E88'~'9805CEAA-04D8-433B-83F9-FB9602BC69ED'~'2013-11-12 14:27:37'~'false'
'95'~'217'~'2'~'98'~'42'~'2'~'220F3987-6756-4274-9F1A-02F81C889E88'~'452C141A-6803-491F-94A0-F3E947FC3D87'~'2013-11-12 22:14:49'~'false'
'96'~'218'~'2'~'98'~'43'~'4'~'220F3987-6756-4274-9F1A-02F81C889E88'~'452C141A-6803-491F-94A0-F3E947FC3D87'~'2013-11-12 22:14:56'~'false'
'97'~'219'~'2'~'101'~'42'~'2'~'55C2C3A1-6D7C-4FA7-A286-39C7616C2263'~'B7C6107C-CBFA-481D-8B5C-230022B86825'~'2013-11-13 06:32:29'~'false'
'98'~'220'~'2'~'101'~'43'~'4'~'55C2C3A1-6D7C-4FA7-A286-39C7616C2263'~'B7C6107C-CBFA-481D-8B5C-230022B86825'~'2013-11-13 06:32:37'~'false'
'99'~'221'~'2'~'102'~'42'~'2'~'CF013C68-BAEE-4758-AD16-9E4B19E5A57C'~'E7C06077-CADA-43BB-93A1-A49B5CA0722C'~'2013-11-13 06:55:25'~'false'
'100'~'222'~'2'~'102'~'43'~'4'~'CF013C68-BAEE-4758-AD16-9E4B19E5A57C'~'E7C06077-CADA-43BB-93A1-A49B5CA0722C'~'2013-11-13 06:55:32'~'false'
'101'~'223'~'2'~'103'~'42'~'2'~'D1997253-95DF-4C08-87DB-AC58B8016B8F'~'F5C09F0F-F7A8-45D1-9F43-3E95858D52E9'~'2013-11-13 07:52:20'~'false'
'102'~'224'~'2'~'103'~'43'~'4'~'D1997253-95DF-4C08-87DB-AC58B8016B8F'~'F5C09F0F-F7A8-45D1-9F43-3E95858D52E9'~'2013-11-13 07:52:28'~'false'
'103'~'225'~'2'~'104'~'42'~'2'~'B2C18CFB-2136-4B21-8592-E8426F452E17'~'9CD75B71-1D50-4498-9387-78DA1538F38F'~'2013-11-13 09:23:18'~'false'
'104'~'226'~'2'~'104'~'43'~'4'~'B2C18CFB-2136-4B21-8592-E8426F452E17'~'9CD75B71-1D50-4498-9387-78DA1538F38F'~'2013-11-13 09:23:44'~'false'
'105'~'227'~'2'~'104'~'43'~'7'~'B2C18CFB-2136-4B21-8592-E8426F452E17'~'2D49C0C9-F501-4344-97FC-5221862E0A79'~'2013-11-13 09:27:43'~'false'
'106'~'228'~'2'~'105'~'42'~'4'~'B2C18CFB-2136-4B21-8592-E8426F452E17'~'65776E64-0269-49CA-B012-BAA60CD2A247'~'2013-11-13 09:28:12'~'false'
'107'~'229'~'2'~'105'~'43'~'8'~'B2C18CFB-2136-4B21-8592-E8426F452E17'~'65776E64-0269-49CA-B012-BAA60CD2A247'~'2013-11-13 09:28:23'~'false'
'108'~'230'~'2'~'106'~'42'~'3'~'B2C18CFB-2136-4B21-8592-E8426F452E17'~'AE1C4382-59FF-4629-A68D-5455EB067F3E'~'2013-11-13 09:31:34'~'false'
'109'~'231'~'2'~'106'~'43'~'4'~'B2C18CFB-2136-4B21-8592-E8426F452E17'~'AE1C4382-59FF-4629-A68D-5455EB067F3E'~'2013-11-13 09:31:41'~'false'
'110'~'232'~'2'~'107'~'42'~'2'~'730332F9-4591-4120-A797-3D08350C4498'~'DD8AF134-8048-4B81-9B5C-8BE8A6DEABEB'~'2013-11-13 10:00:34'~'false'
'111'~'233'~'2'~'107'~'43'~'4'~'730332F9-4591-4120-A797-3D08350C4498'~'DD8AF134-8048-4B81-9B5C-8BE8A6DEABEB'~'2013-11-13 10:00:48'~'false'
'112'~'234'~'2'~'108'~'42'~'5'~'730332F9-4591-4120-A797-3D08350C4498'~'DF1788FB-6102-409F-A9F6-FB1719ED7F33'~'2013-11-13 10:25:13'~'false'
'113'~'235'~'2'~'108'~'43'~'4'~'730332F9-4591-4120-A797-3D08350C4498'~'DF1788FB-6102-409F-A9F6-FB1719ED7F33'~'2013-11-13 10:25:20'~'false'
'114'~'236'~'2'~'109'~'42'~'3'~'D1997253-95DF-4C08-87DB-AC58B8016B8F'~'58ED7F71-327B-44F1-8C62-E36CDC4D9D13'~'2013-11-13 10:38:10'~'false'
'115'~'237'~'2'~'109'~'43'~'4'~'D1997253-95DF-4C08-87DB-AC58B8016B8F'~'58ED7F71-327B-44F1-8C62-E36CDC4D9D13'~'2013-11-13 10:38:19'~'false'
'116'~'238'~'2'~'110'~'42'~'5'~'D1997253-95DF-4C08-87DB-AC58B8016B8F'~'12295004-9426-4558-BB00-67E7399B0D67'~'2013-11-13 10:39:56'~'false'
'117'~'239'~'2'~'110'~'43'~'2'~'D1997253-95DF-4C08-87DB-AC58B8016B8F'~'12295004-9426-4558-BB00-67E7399B0D67'~'2013-11-13 10:40:02'~'false'
'118'~'153'~'2'~'71'~'42'~'3'~'86DBFFF6-CBB6-49B3-A2D1-052B52FE1326'~'7AC0FC5B-2FD5-48FB-BBF9-4D0555FB1230'~'2013-11-13 21:35:34'~'true'
'119'~'240'~'2'~'71'~'43'~'2'~'86DBFFF6-CBB6-49B3-A2D1-052B52FE1326'~'7AC0FC5B-2FD5-48FB-BBF9-4D0555FB1230'~'2013-11-13 21:35:42'~'false'
'120'~'241'~'2'~'71'~'42'~'2'~'86DBFFF6-CBB6-49B3-A2D1-052B52FE1326'~'7AC0FC5B-2FD5-48FB-BBF9-4D0555FB1230'~'2013-11-13 21:35:45'~'false'
'121'~'242'~'2'~'112'~'42'~'3'~'00AF5634-B1FF-4E29-AC95-A3A57FCB568A'~'232A9DE2-D68E-4D06-8324-E8784DACF43F'~'2013-11-14 05:52:13'~'false'
'122'~'243'~'2'~'112'~'43'~'4'~'00AF5634-B1FF-4E29-AC95-A3A57FCB568A'~'232A9DE2-D68E-4D06-8324-E8784DACF43F'~'2013-11-14 05:52:32'~'false'
'123'~'244'~'2'~'112'~'42'~'2'~'00AF5634-B1FF-4E29-AC95-A3A57FCB568A'~'232A9DE2-D68E-4D06-8324-E8784DACF43F'~'2013-11-14 05:57:31'~'false'
'124'~'242'~'2'~'112'~'42'~'3'~'00AF5634-B1FF-4E29-AC95-A3A57FCB568A'~'232A9DE2-D68E-4D06-8324-E8784DACF43F'~'2013-11-14 05:57:40'~'true'
'125'~'244'~'2'~'112'~'42'~'2'~'00AF5634-B1FF-4E29-AC95-A3A57FCB568A'~'232A9DE2-D68E-4D06-8324-E8784DACF43F'~'2013-11-14 05:58:58'~'true'
'126'~'245'~'2'~'112'~'42'~'2'~'00AF5634-B1FF-4E29-AC95-A3A57FCB568A'~'232A9DE2-D68E-4D06-8324-E8784DACF43F'~'2013-11-14 05:59:06'~'false'
'127'~'246'~'2'~'113'~'42'~'4'~'275C3B2D-6A6E-46D8-9D0E-88799533F4F7'~'4CDCB783-8FF2-4424-8942-A066C78D95B1'~'2013-11-14 05:59:53'~'false'
'128'~'245'~'2'~'112'~'42'~'2'~'00AF5634-B1FF-4E29-AC95-A3A57FCB568A'~'232A9DE2-D68E-4D06-8324-E8784DACF43F'~'2013-11-14 05:59:59'~'true'
'129'~'247'~'2'~'113'~'43'~'4'~'275C3B2D-6A6E-46D8-9D0E-88799533F4F7'~'4CDCB783-8FF2-4424-8942-A066C78D95B1'~'2013-11-14 05:59:59'~'false'
'130'~'243'~'2'~'112'~'43'~'4'~'00AF5634-B1FF-4E29-AC95-A3A57FCB568A'~'232A9DE2-D68E-4D06-8324-E8784DACF43F'~'2013-11-14 06:00:03'~'true'
'131'~'248'~'2'~'112'~'42'~'4'~'00AF5634-B1FF-4E29-AC95-A3A57FCB568A'~'232A9DE2-D68E-4D06-8324-E8784DACF43F'~'2013-11-14 06:00:22'~'false'
'132'~'249'~'2'~'112'~'43'~'4'~'00AF5634-B1FF-4E29-AC95-A3A57FCB568A'~'232A9DE2-D68E-4D06-8324-E8784DACF43F'~'2013-11-14 06:00:30'~'false'
'133'~'246'~'2'~'113'~'42'~'4'~'275C3B2D-6A6E-46D8-9D0E-88799533F4F7'~'2ED35BF9-47F8-4398-A36D-B077C9A470AE'~'2013-11-14 06:23:36'~'true'
'134'~'247'~'2'~'113'~'43'~'4'~'275C3B2D-6A6E-46D8-9D0E-88799533F4F7'~'2ED35BF9-47F8-4398-A36D-B077C9A470AE'~'2013-11-14 06:23:41'~'true'
'135'~'250'~'2'~'113'~'42'~'5'~'275C3B2D-6A6E-46D8-9D0E-88799533F4F7'~'2ED35BF9-47F8-4398-A36D-B077C9A470AE'~'2013-11-14 06:23:57'~'false'
